Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,label
0,1f,0,0,0,6,1,4,0,0,0,1,,,,,,1
0,20,0,0,0,6,1,4,0,1,0,1,,,,,,1
0,21,0,0,0,6,1,4,0,2,0,1,,,,,,1
0,22,0,0,0,6,1,4,0,3,0,1,,,,,,1
0,23,0,0,0,6,1,4,0,4,0,1,,,,,,1
0,24,0,0,0,6,1,4,0,5,0,1,,,,,,1
0,25,0,0,0,6,1,4,0,6,0,1,,,,,,1
0,26,0,0,0,6,1,4,0,7,0,1,,,,,,1
0,27,0,0,0,6,1,4,0,8,0,1,,,,,,1
0,28,0,0,0,6,1,4,0,9,0,1,,,,,,1
0,29,0,0,0,6,1,4,0,0a,0,1,,,,,,1
0,2a,0,0,0,6,1,4,0,0b,0,1,,,,,,1
0,2b,0,0,0,6,1,4,0,0c,0,1,,,,,,1
0,2c,0,0,0,6,1,4,0,0d,0,1,,,,,,1
0,2d,0,0,0,6,1,4,0,0e,0,1,,,,,,1
9,9e,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,6d,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,9a,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,8d,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,7f,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,9f,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,6e,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,9b,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,9b,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,8e,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,80,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a0,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,6f,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,9c,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,9c,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,8f,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,81,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,9d,0,0,0,6,1,1,0,0,0,4,,,,,,0
0,2e,0,0,0,6,1,4,0,0f,0,1,,,,,,1
0,2f,0,0,0,6,1,4,0,10,0,1,,,,,,1
0,30,0,0,0,6,1,4,0,11,0,1,,,,,,1
0,31,0,0,0,6,1,4,0,12,0,1,,,,,,1
0,32,0,0,0,6,1,4,0,13,0,1,,,,,,1
0,33,0,0,0,6,1,4,0,14,0,1,,,,,,1
0,34,0,0,0,6,1,4,0,15,0,1,,,,,,1
0,35,0,0,0,6,1,4,0,16,0,1,,,,,,1
0,36,0,0,0,6,1,4,0,17,0,1,,,,,,1
0,37,0,0,0,6,1,4,0,18,0,1,,,,,,1
0,38,0,0,0,6,1,4,0,19,0,1,,,,,,1
0,39,0,0,0,6,1,4,0,1a,0,1,,,,,,1
0,3a,0,0,0,6,1,4,0,1b,0,1,,,,,,1
0,3b,0,0,0,6,1,4,0,1c,0,1,,,,,,1
0,3c,0,0,0,6,1,4,0,1d,0,1,,,,,,1
0,3d,0,0,0,6,1,4,0,1e,0,1,,,,,,1
0,3e,0,0,0,6,1,4,0,1f,0,1,,,,,,1
0,3f,0,0,0,6,1,4,0,20,0,1,,,,,,1
0,40,0,0,0,6,1,4,0,21,0,1,,,,,,1
0,41,0,0,0,6,1,4,0,22,0,1,,,,,,1
0,42,0,0,0,6,1,4,0,23,0,1,,,,,,1
0,43,0,0,0,6,1,4,0,24,0,1,,,,,,1
0,44,0,0,0,6,1,4,0,25,0,1,,,,,,1
0,45,0,0,0,6,1,4,0,26,0,1,,,,,,1
0,46,0,0,0,6,1,4,0,27,0,1,,,,,,1
0,47,0,0,0,6,1,4,0,28,0,1,,,,,,1
0,48,0,0,0,6,1,4,0,29,0,1,,,,,,1
0,49,0,0,0,6,1,4,0,2a,0,1,,,,,,1
0,4a,0,0,0,6,1,4,0,2b,0,1,,,,,,1
0,4b,0,0,0,6,1,4,0,2c,0,1,,,,,,1
0,4c,0,0,0,6,1,4,0,2d,0,1,,,,,,1
0,4d,0,0,0,6,1,4,0,2e,0,1,,,,,,1
0,4e,0,0,0,6,1,4,0,2f,0,1,,,,,,1
0,4f,0,0,0,6,1,4,0,30,0,1,,,,,,1
0,50,0,0,0,6,1,4,0,31,0,1,,,,,,1
0,51,0,0,0,6,1,4,0,32,0,1,,,,,,1
0,52,0,0,0,6,1,4,0,33,0,1,,,,,,1
0,53,0,0,0,6,1,4,0,34,0,1,,,,,,1
0,54,0,0,0,6,1,4,0,35,0,1,,,,,,1
0,55,0,0,0,6,1,4,0,36,0,1,,,,,,1
0,56,0,0,0,6,1,4,0,37,0,1,,,,,,1
0,57,0,0,0,6,1,4,0,38,0,1,,,,,,1
0,58,0,0,0,6,1,4,0,39,0,1,,,,,,1
0,59,0,0,0,6,1,4,0,3a,0,1,,,,,,1
0,5a,0,0,0,6,1,4,0,3b,0,1,,,,,,1
0,5b,0,0,0,6,1,4,0,3c,0,1,,,,,,1
0,5c,0,0,0,6,1,4,0,3d,0,1,,,,,,1
0,5d,0,0,0,6,1,4,0,3e,0,1,,,,,,1
0,5e,0,0,0,6,1,4,0,3f,0,1,,,,,,1
0,5f,0,0,0,6,1,4,0,40,0,1,,,,,,1
0,60,0,0,0,6,1,4,0,41,0,1,,,,,,1
0,61,0,0,0,6,1,4,0,42,0,1,,,,,,1
0,62,0,0,0,6,1,4,0,43,0,1,,,,,,1
0,63,0,0,0,6,1,4,0,44,0,1,,,,,,1
0,64,0,0,0,6,1,4,0,45,0,1,,,,,,1
0,65,0,0,0,6,1,4,0,46,0,1,,,,,,1
0,66,0,0,0,6,1,4,0,47,0,1,,,,,,1
0,67,0,0,0,6,1,4,0,48,0,1,,,,,,1
0,68,0,0,0,6,1,4,0,49,0,1,,,,,,1
0,69,0,0,0,6,1,4,0,4a,0,1,,,,,,1
0,6a,0,0,0,6,1,4,0,4b,0,1,,,,,,1
0,6b,0,0,0,6,1,4,0,4c,0,1,,,,,,1
0,6c,0,0,0,6,1,4,0,4d,0,1,,,,,,1
0,6d,0,0,0,6,1,4,0,4e,0,1,,,,,,1
0,6e,0,0,0,6,1,4,0,4f,0,1,,,,,,1
0,6f,0,0,0,6,1,4,0,50,0,1,,,,,,1
0,70,0,0,0,6,1,4,0,51,0,1,,,,,,1
0,71,0,0,0,6,1,4,0,52,0,1,,,,,,1
0,72,0,0,0,6,1,4,0,53,0,1,,,,,,1
0,73,0,0,0,6,1,4,0,54,0,1,,,,,,1
0,74,0,0,0,6,1,4,0,55,0,1,,,,,,1
0,75,0,0,0,6,1,4,0,56,0,1,,,,,,1
0,76,0,0,0,6,1,4,0,57,0,1,,,,,,1
0,77,0,0,0,6,1,4,0,58,0,1,,,,,,1
0,78,0,0,0,6,1,4,0,59,0,1,,,,,,1
0,79,0,0,0,6,1,4,0,5a,0,1,,,,,,1
0,7a,0,0,0,6,1,4,0,5b,0,1,,,,,,1
0,7b,0,0,0,6,1,4,0,5c,0,1,,,,,,1
0,7c,0,0,0,6,1,4,0,5d,0,1,,,,,,1
0,7d,0,0,0,6,1,4,0,5e,0,1,,,,,,1
0,7e,0,0,0,6,1,4,0,5f,0,1,,,,,,1
0,7f,0,0,0,6,1,4,0,60,0,1,,,,,,1
0,80,0,0,0,6,1,4,0,61,0,1,,,,,,1
0,81,0,0,0,6,1,4,0,62,0,1,,,,,,1
0,82,0,0,0,6,1,4,0,63,0,1,,,,,,1
0,83,0,0,0,6,1,4,0,64,0,1,,,,,,1
0,84,0,0,0,6,1,4,0,65,0,1,,,,,,1
0,85,0,0,0,6,1,4,0,66,0,1,,,,,,1
0,86,0,0,0,6,1,4,0,67,0,1,,,,,,1
0,87,0,0,0,6,1,4,0,68,0,1,,,,,,1
0,88,0,0,0,6,1,4,0,69,0,1,,,,,,1
0,89,0,0,0,6,1,4,0,6a,0,1,,,,,,1
0,8a,0,0,0,6,1,4,0,6b,0,1,,,,,,1
0,8b,0,0,0,6,1,4,0,6c,0,1,,,,,,1
0,8c,0,0,0,6,1,4,0,6d,0,1,,,,,,1
0,8d,0,0,0,6,1,4,0,6e,0,1,,,,,,1
0,8e,0,0,0,6,1,4,0,6f,0,1,,,,,,1
0,8f,0,0,0,6,1,4,0,70,0,1,,,,,,1
0,90,0,0,0,6,1,4,0,71,0,1,,,,,,1
9,82,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,9d,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a1,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,70,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,90,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,9e,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,83,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,9e,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a2,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,71,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,91,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,9f,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,84,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,9f,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a3,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,72,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,92,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a0,0,0,0,6,1,1,0,0,0,4,,,,,,0
0,91,0,0,0,6,1,4,0,72,0,1,,,,,,1
0,92,0,0,0,6,1,4,0,73,0,1,,,,,,1
0,93,0,0,0,6,1,4,0,74,0,1,,,,,,1
0,94,0,0,0,6,1,4,0,75,0,1,,,,,,1
0,95,0,0,0,6,1,4,0,76,0,1,,,,,,1
0,96,0,0,0,6,1,4,0,77,0,1,,,,,,1
0,97,0,0,0,6,1,4,0,78,0,1,,,,,,1
0,98,0,0,0,6,1,4,0,79,0,1,,,,,,1
0,99,0,0,0,6,1,4,0,7a,0,1,,,,,,1
0,9a,0,0,0,6,1,4,0,7b,0,1,,,,,,1
0,9b,0,0,0,6,1,4,0,7c,0,1,,,,,,1
0,9c,0,0,0,6,1,4,0,7d,0,1,,,,,,1
0,9d,0,0,0,6,1,4,0,7e,0,1,,,,,,1
0,9e,0,0,0,6,1,4,0,7f,0,1,,,,,,1
0,9f,0,0,0,6,1,4,0,80,0,1,,,,,,1
0,a0,0,0,0,6,1,4,0,81,0,1,,,,,,1
0,a1,0,0,0,6,1,4,0,82,0,1,,,,,,1
0,a2,0,0,0,6,1,4,0,83,0,1,,,,,,1
0,a3,0,0,0,6,1,4,0,84,0,1,,,,,,1
0,a4,0,0,0,6,1,4,0,85,0,1,,,,,,1
0,a5,0,0,0,6,1,4,0,86,0,1,,,,,,1
0,a6,0,0,0,6,1,4,0,87,0,1,,,,,,1
0,a7,0,0,0,6,1,4,0,88,0,1,,,,,,1
0,a8,0,0,0,6,1,4,0,89,0,1,,,,,,1
0,a9,0,0,0,6,1,4,0,8a,0,1,,,,,,1
0,aa,0,0,0,6,1,4,0,8b,0,1,,,,,,1
0,ab,0,0,0,6,1,4,0,8c,0,1,,,,,,1
0,ac,0,0,0,6,1,4,0,8d,0,1,,,,,,1
0,ad,0,0,0,6,1,4,0,8e,0,1,,,,,,1
0,ae,0,0,0,6,1,4,0,8f,0,1,,,,,,1
0,af,0,0,0,6,1,4,0,90,0,1,,,,,,1
0,b0,0,0,0,6,1,4,0,91,0,1,,,,,,1
0,b1,0,0,0,6,1,4,0,92,0,1,,,,,,1
0,b2,0,0,0,6,1,4,0,93,0,1,,,,,,1
0,b3,0,0,0,6,1,4,0,94,0,1,,,,,,1
0,b4,0,0,0,6,1,4,0,95,0,1,,,,,,1
0,b5,0,0,0,6,1,4,0,96,0,1,,,,,,1
0,b6,0,0,0,6,1,4,0,97,0,1,,,,,,1
0,b7,0,0,0,6,1,4,0,98,0,1,,,,,,1
0,b8,0,0,0,6,1,4,0,99,0,1,,,,,,1
0,b9,0,0,0,6,1,4,0,9a,0,1,,,,,,1
0,ba,0,0,0,6,1,4,0,9b,0,1,,,,,,1
0,bb,0,0,0,6,1,4,0,9c,0,1,,,,,,1
0,bc,0,0,0,6,1,4,0,9d,0,1,,,,,,1
0,bd,0,0,0,6,1,4,0,9e,0,1,,,,,,1
0,be,0,0,0,6,1,4,0,9f,0,1,,,,,,1
0,bf,0,0,0,6,1,4,0,a0,0,1,,,,,,1
0,c0,0,0,0,6,1,4,0,a1,0,1,,,,,,1
0,c1,0,0,0,6,1,4,0,a2,0,1,,,,,,1
0,c2,0,0,0,6,1,4,0,a3,0,1,,,,,,1
0,c3,0,0,0,6,1,4,0,a4,0,1,,,,,,1
0,c4,0,0,0,6,1,4,0,a5,0,1,,,,,,1
0,c5,0,0,0,6,1,4,0,a6,0,1,,,,,,1
0,c6,0,0,0,6,1,4,0,a7,0,1,,,,,,1
0,c7,0,0,0,6,1,4,0,a8,0,1,,,,,,1
0,c8,0,0,0,6,1,4,0,a9,0,1,,,,,,1
0,c9,0,0,0,6,1,4,0,aa,0,1,,,,,,1
0,ca,0,0,0,6,1,4,0,ab,0,1,,,,,,1
0,cb,0,0,0,6,1,4,0,ac,0,1,,,,,,1
0,cc,0,0,0,6,1,4,0,ad,0,1,,,,,,1
0,cd,0,0,0,6,1,4,0,ae,0,1,,,,,,1
0,ce,0,0,0,6,1,4,0,af,0,1,,,,,,1
0,cf,0,0,0,6,1,4,0,b0,0,1,,,,,,1
0,d0,0,0,0,6,1,4,0,b1,0,1,,,,,,1
0,d1,0,0,0,6,1,4,0,b2,0,1,,,,,,1
0,d2,0,0,0,6,1,4,0,b3,0,1,,,,,,1
0,d3,0,0,0,6,1,4,0,b4,0,1,,,,,,1
0,d4,0,0,0,6,1,4,0,b5,0,1,,,,,,1
0,d5,0,0,0,6,1,4,0,b6,0,1,,,,,,1
0,d6,0,0,0,6,1,4,0,b7,0,1,,,,,,1
0,d7,0,0,0,6,1,4,0,b8,0,1,,,,,,1
0,d8,0,0,0,6,1,4,0,b9,0,1,,,,,,1
0,d9,0,0,0,6,1,4,0,ba,0,1,,,,,,1
0,da,0,0,0,6,1,4,0,bb,0,1,,,,,,1
0,db,0,0,0,6,1,4,0,bc,0,1,,,,,,1
0,dc,0,0,0,6,1,4,0,bd,0,1,,,,,,1
0,dd,0,0,0,6,1,4,0,be,0,1,,,,,,1
0,de,0,0,0,6,1,4,0,bf,0,1,,,,,,1
0,df,0,0,0,6,1,4,0,c0,0,1,,,,,,1
0,e0,0,0,0,6,1,4,0,c1,0,1,,,,,,1
0,e1,0,0,0,6,1,4,0,c2,0,1,,,,,,1
0,e2,0,0,0,6,1,4,0,c3,0,1,,,,,,1
0,e3,0,0,0,6,1,4,0,c4,0,1,,,,,,1
0,e4,0,0,0,6,1,4,0,c5,0,1,,,,,,1
0,e5,0,0,0,6,1,4,0,c6,0,1,,,,,,1
0,e6,0,0,0,6,1,4,0,c7,0,1,,,,,,1
0,e7,0,0,0,6,1,4,0,c8,0,1,,,,,,1
0,e8,0,0,0,6,1,4,0,c9,0,1,,,,,,1
0,e9,0,0,0,6,1,4,0,ca,0,1,,,,,,1
0,ea,0,0,0,6,1,4,0,cb,0,1,,,,,,1
0,eb,0,0,0,6,1,4,0,cc,0,1,,,,,,1
0,ec,0,0,0,6,1,4,0,cd,0,1,,,,,,1
0,ed,0,0,0,6,1,4,0,ce,0,1,,,,,,1
0,ee,0,0,0,6,1,4,0,cf,0,1,,,,,,1
0,ef,0,0,0,6,1,4,0,d0,0,1,,,,,,1
0,f0,0,0,0,6,1,4,0,d1,0,1,,,,,,1
0,f1,0,0,0,6,1,4,0,d2,0,1,,,,,,1
0,f2,0,0,0,6,1,4,0,d3,0,1,,,,,,1
0,f3,0,0,0,6,1,4,0,d4,0,1,,,,,,1
9,a1,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,85,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a0,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a4,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,73,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a2,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,93,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,86,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,87,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,94,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a3,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,74,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a5,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a1,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,95,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a6,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a2,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,75,0,0,0,6,1,1,0,0,0,4,,,,,,0
0,f4,0,0,0,6,1,4,0,d5,0,1,,,,,,1
0,f5,0,0,0,6,1,4,0,d6,0,1,,,,,,1
0,f6,0,0,0,6,1,4,0,d7,0,1,,,,,,1
0,f7,0,0,0,6,1,4,0,d8,0,1,,,,,,1
0,f8,0,0,0,6,1,4,0,d9,0,1,,,,,,1
0,f9,0,0,0,6,1,4,0,da,0,1,,,,,,1
0,fa,0,0,0,6,1,4,0,db,0,1,,,,,,1
0,fb,0,0,0,6,1,4,0,dc,0,1,,,,,,1
0,fc,0,0,0,6,1,4,0,dd,0,1,,,,,,1
0,fd,0,0,0,6,1,4,0,de,0,1,,,,,,1
0,fe,0,0,0,6,1,4,0,df,0,1,,,,,,1
0,ff,0,0,0,6,1,4,0,e0,0,1,,,,,,1
1,0,0,0,0,6,1,4,0,e1,0,1,,,,,,1
1,1,0,0,0,6,1,4,0,e2,0,1,,,,,,1
1,2,0,0,0,6,1,4,0,e3,0,1,,,,,,1
1,3,0,0,0,6,1,4,0,e4,0,1,,,,,,1
1,4,0,0,0,6,1,4,0,e5,0,1,,,,,,1
1,5,0,0,0,6,1,4,0,e6,0,1,,,,,,1
1,6,0,0,0,6,1,4,0,e7,0,1,,,,,,1
1,7,0,0,0,6,1,4,0,e8,0,1,,,,,,1
1,8,0,0,0,6,1,4,0,e9,0,1,,,,,,1
1,9,0,0,0,6,1,4,0,ea,0,1,,,,,,1
1,0a,0,0,0,6,1,4,0,eb,0,1,,,,,,1
1,0b,0,0,0,6,1,4,0,ec,0,1,,,,,,1
1,0c,0,0,0,6,1,4,0,ed,0,1,,,,,,1
1,0d,0,0,0,6,1,4,0,ee,0,1,,,,,,1
1,0e,0,0,0,6,1,4,0,ef,0,1,,,,,,1
1,0f,0,0,0,6,1,4,0,f0,0,1,,,,,,1
1,10,0,0,0,6,1,4,0,f1,0,1,,,,,,1
1,11,0,0,0,6,1,4,0,f2,0,1,,,,,,1
1,12,0,0,0,6,1,4,0,f3,0,1,,,,,,1
1,13,0,0,0,6,1,4,0,f4,0,1,,,,,,1
1,14,0,0,0,6,1,4,0,f5,0,1,,,,,,1
1,15,0,0,0,6,1,4,0,f6,0,1,,,,,,1
1,16,0,0,0,6,1,4,0,f7,0,1,,,,,,1
1,17,0,0,0,6,1,4,0,f8,0,1,,,,,,1
1,18,0,0,0,6,1,4,0,f9,0,1,,,,,,1
1,19,0,0,0,6,1,4,0,fa,0,1,,,,,,1
1,1a,0,0,0,6,1,4,0,fb,0,1,,,,,,1
1,1b,0,0,0,6,1,4,0,fc,0,1,,,,,,1
1,1c,0,0,0,6,1,4,0,fd,0,1,,,,,,1
1,1d,0,0,0,6,1,4,0,fe,0,1,,,,,,1
1,1e,0,0,0,6,1,4,0,ff,0,1,,,,,,1
1,1f,0,0,0,6,1,4,1,0,0,1,,,,,,1
1,20,0,0,0,6,1,4,1,1,0,1,,,,,,1
1,21,0,0,0,6,1,4,1,2,0,1,,,,,,1
1,22,0,0,0,6,1,4,1,3,0,1,,,,,,1
1,23,0,0,0,6,1,4,1,4,0,1,,,,,,1
1,24,0,0,0,6,1,4,1,5,0,1,,,,,,1
1,25,0,0,0,6,1,4,1,6,0,1,,,,,,1
1,26,0,0,0,6,1,4,1,7,0,1,,,,,,1
1,27,0,0,0,6,1,4,1,8,0,1,,,,,,1
1,28,0,0,0,6,1,4,1,9,0,1,,,,,,1
1,29,0,0,0,6,1,4,1,0a,0,1,,,,,,1
1,2a,0,0,0,6,1,4,1,0b,0,1,,,,,,1
1,2b,0,0,0,6,1,4,1,0c,0,1,,,,,,1
1,2c,0,0,0,6,1,4,1,0d,0,1,,,,,,1
1,2d,0,0,0,6,1,4,1,0e,0,1,,,,,,1
1,2e,0,0,0,6,1,4,1,0f,0,1,,,,,,1
1,2f,0,0,0,6,1,4,1,10,0,1,,,,,,1
1,30,0,0,0,6,1,4,1,11,0,1,,,,,,1
1,31,0,0,0,6,1,4,1,12,0,1,,,,,,1
1,32,0,0,0,6,1,4,1,13,0,1,,,,,,1
1,33,0,0,0,6,1,4,1,14,0,1,,,,,,1
1,34,0,0,0,6,1,4,1,15,0,1,,,,,,1
1,35,0,0,0,6,1,4,1,16,0,1,,,,,,1
1,36,0,0,0,6,1,4,1,17,0,1,,,,,,1
1,37,0,0,0,6,1,4,1,18,0,1,,,,,,1
1,38,0,0,0,6,1,4,1,19,0,1,,,,,,1
1,39,0,0,0,6,1,4,1,1a,0,1,,,,,,1
1,3a,0,0,0,6,1,4,1,1b,0,1,,,,,,1
1,3b,0,0,0,6,1,4,1,1c,0,1,,,,,,1
1,3c,0,0,0,6,1,4,1,1d,0,1,,,,,,1
1,3d,0,0,0,6,1,4,1,1e,0,1,,,,,,1
1,3e,0,0,0,6,1,4,1,1f,0,1,,,,,,1
1,3f,0,0,0,6,1,4,1,20,0,1,,,,,,1
1,40,0,0,0,6,1,4,1,21,0,1,,,,,,1
1,41,0,0,0,6,1,4,1,22,0,1,,,,,,1
1,42,0,0,0,6,1,4,1,23,0,1,,,,,,1
1,43,0,0,0,6,1,4,1,24,0,1,,,,,,1
1,44,0,0,0,6,1,4,1,25,0,1,,,,,,1
1,45,0,0,0,6,1,4,1,26,0,1,,,,,,1
1,46,0,0,0,6,1,4,1,27,0,1,,,,,,1
1,47,0,0,0,6,1,4,1,28,0,1,,,,,,1
1,48,0,0,0,6,1,4,1,29,0,1,,,,,,1
1,49,0,0,0,6,1,4,1,2a,0,1,,,,,,1
1,4a,0,0,0,6,1,4,1,2b,0,1,,,,,,1
1,4b,0,0,0,6,1,4,1,2c,0,1,,,,,,1
1,4c,0,0,0,6,1,4,1,2d,0,1,,,,,,1
1,4d,0,0,0,6,1,4,1,2e,0,1,,,,,,1
1,4e,0,0,0,6,1,4,1,2f,0,1,,,,,,1
1,4f,0,0,0,6,1,4,1,30,0,1,,,,,,1
1,50,0,0,0,6,1,4,1,31,0,1,,,,,,1
1,51,0,0,0,6,1,4,1,32,0,1,,,,,,1
1,52,0,0,0,6,1,4,1,33,0,1,,,,,,1
1,53,0,0,0,6,1,4,1,34,0,1,,,,,,1
1,54,0,0,0,6,1,4,1,35,0,1,,,,,,1
1,55,0,0,0,6,1,4,1,36,0,1,,,,,,1
1,56,0,0,0,6,1,4,1,37,0,1,,,,,,1
9,76,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a4,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a7,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a3,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,77,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,88,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,96,0,0,0,6,1,3,0,8,0,4,,,,,,0
9,a5,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a8,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a4,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,78,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,89,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,97,0,0,0,6,1,2,0,4,0,4,,,,,,0
9,a6,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a9,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,a5,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,8a,0,0,0,6,1,1,0,0,0,4,,,,,,0
9,98,0,0,0,6,1,1,0,0,0,4,,,,,,0
1,57,0,0,0,6,1,4,1,38,0,1,,,,,,1
1,58,0,0,0,6,1,4,1,39,0,1,,,,,,1
1,59,0,0,0,6,1,4,1,3a,0,1,,,,,,1
1,5a,0,0,0,6,1,4,1,3b,0,1,,,,,,1
1,5b,0,0,0,6,1,4,1,3c,0,1,,,,,,1
1,5c,0,0,0,6,1,4,1,3d,0,1,,,,,,1
1,5d,0,0,0,6,1,4,1,3e,0,1,,,,,,1
1,5e,0,0,0,6,1,4,1,3f,0,1,,,,,,1
1,5f,0,0,0,6,1,4,1,40,0,1,,,,,,1
1,60,0,0,0,6,1,4,1,41,0,1,,,,,,1
1,61,0,0,0,6,1,4,1,42,0,1,,,,,,1
1,62,0,0,0,6,1,4,1,43,0,1,,,,,,1
1,63,0,0,0,6,1,4,1,44,0,1,,,,,,1
1,64,0,0,0,6,1,4,1,45,0,1,,,,,,1
